sale_price_usd,age_at_sale,sale_year,product_group,product_size,enclosure,state
57500.0,17,2006,Wheel Loader,Medium,EROPS w AC,Texas
17000.0,5,2001,Backhoe Loaders,unknown,EROPS,Ohio
73000.0,6,2002,Wheel Loader,Medium,EROPS w AC,Alabama
19000.0,29,2001,Motor Graders,unknown,OROPS,Texas
24500.0,9,2007,Backhoe Loaders,unknown,OROPS,Florida
49500.0,33,2007,Motor Graders,unknown,EROPS,Texas
12500.0,16,1992,Track Type Tractors,Large,OROPS,Alabama
105000.0,6,2010,Track Excavators,Large / Medium,EROPS w AC,Georgia
17500.0,10,2004,Track Type Tractors,unknown,OROPS,Tennessee
22000.0,1,2010,Track Excavators,Mini,EROPS,Pennsylvania
14500.0,22,2004,Motor Graders,unknown,EROPS,Alabama
13000.0,1,2005,Skid Steer Loaders,unknown,OROPS,New Jersey
10000.0,12,1991,Backhoe Loaders,unknown,OROPS,Washington
17000.0,8,1996,Backhoe Loaders,unknown,OROPS,Kentucky
70000.0,3,2011,Wheel Loader,unknown,OROPS,Florida
16500.0,23,1994,Wheel Loader,Medium,EROPS,Illinois
67500.0,21,2006,Track Type Tractors,Medium,OROPS,Washington
16000.0,20,2008,Wheel Loader,unknown,OROPS,Connecticut
20000.0,21,1989,Wheel Loader,Medium,OROPS,Arizona
66000.0,3,1998,Wheel Loader,unknown,EROPS,Florida
32000.0,5,2009,Wheel Loader,unknown,OROPS,Florida
125000.0,4,2006,Motor Graders,unknown,EROPS w AC,Texas
52500.0,7,2011,Track Type Tractors,Medium,OROPS,Minnesota
50000.0,7,2007,Wheel Loader,Compact,EROPS w AC,Texas
20500.0,13,2000,Backhoe Loaders,unknown,EROPS,New York
23000.0,27,2005,Motor Graders,unknown,EROPS,California
35000.0,15,2001,Track Type Tractors,Medium,OROPS,Tennessee
22000.0,5,2000,Backhoe Loaders,unknown,EROPS,Wyoming
55000.0,2,2001,Motor Graders,unknown,OROPS,Illinois
17000.0,31,2003,Motor Graders,unknown,OROPS,North Carolina
12000.0,6,2006,Skid Steer Loaders,unknown,OROPS,Florida
16000.0,14,2011,Track Excavators,Large / Medium,EROPS w AC,Maryland
19500.0,7,1995,Backhoe Loaders,unknown,OROPS,Texas
9000.0,30,2011,Track Type Tractors,Medium,OROPS,Texas
22000.0,13,2005,Backhoe Loaders,unknown,EROPS,Illinois
72500.0,4,2009,Track Excavators,Large / Medium,EROPS,Washington
65000.0,5,2010,Track Type Tractors,Medium,EROPS w AC,Florida
72500.0,18,1998,Track Excavators,Large / Medium,EROPS,New Jersey
53000.0,17,2001,Track Type Tractors,Large,EROPS w AC,Illinois
92000.0,7,1996,Track Type Tractors,Medium,EROPS w AC,Texas
26000.0,25,2005,Track Type Tractors,Medium,OROPS,Ohio
85000.0,9,2011,Track Excavators,Large / Medium,EROPS w AC,Washington
37000.0,4,2006,Backhoe Loaders,unknown,OROPS,Florida
45000.0,6,2000,Track Excavators,Large / Medium,EROPS,Tennessee
14000.0,10,2010,Track Type Tractors,unknown,OROPS,Massachusetts
29500.0,9,1996,Wheel Loader,Medium,OROPS,Florida
5500.0,11,2009,Skid Steer Loaders,unknown,OROPS,North Carolina
29000.0,2,1998,Backhoe Loaders,unknown,OROPS,Florida
30000.0,5,2002,Track Type Tractors,unknown,OROPS,New Jersey
47000.0,9,1990,Track Type Tractors,Large,EROPS,Montana
15000.0,4,1995,Wheel Loader,Compact,EROPS,Ohio
9500.0,11,2011,Skid Steer Loaders,unknown,OROPS,Illinois
32000.0,6,2005,Track Type Tractors,unknown,OROPS,Florida
18250.0,5,1990,Wheel Loader,unknown,OROPS,Mississippi
17500.0,13,2007,Track Excavators,Small,EROPS,Texas
10000.0,23,2011,Track Type Tractors,unknown,OROPS,New Mexico
72000.0,15,1994,Wheel Loader,Large,EROPS,Washington
25000.0,4,2002,Backhoe Loaders,unknown,EROPS w AC,Alabama
30000.0,11,2003,Track Type Tractors,unknown,OROPS,Arkansas
13000.0,4,2010,Skid Steer Loaders,unknown,OROPS,Texas
17500.0,11,2009,Backhoe Loaders,unknown,OROPS,Arizona
14500.0,8,1996,Backhoe Loaders,unknown,OROPS,Nevada
24000.0,11,2008,Track Type Tractors,Medium,OROPS,North Carolina
100000.0,4,2010,Track Excavators,Large / Medium,EROPS w AC,South Carolina
31500.0,6,2008,Wheel Loader,Compact,EROPS,North Carolina
54000.0,17,2009,Track Type Tractors,Large,OROPS,Michigan
14000.0,16,2007,Backhoe Loaders,unknown,EROPS,Illinois
28000.0,8,2011,Track Excavators,Small,EROPS,Ohio
27500.0,16,1994,Wheel Loader,Medium,EROPS,Arizona
16500.0,9,2009,Track Type Tractors,unknown,OROPS,Georgia
97000.0,4,1992,Track Type Tractors,Large,OROPS,Virginia
15500.0,3,2005,Skid Steer Loaders,unknown,OROPS,Florida
57500.0,10,1996,Track Type Tractors,Medium,OROPS,Delaware
32500.0,8,2003,Track Excavators,Large / Medium,EROPS,Mississippi
30000.0,9,2005,Track Excavators,Small,EROPS,South Carolina
12000.0,15,1992,Track Type Tractors,unknown,OROPS,Minnesota
25000.0,10,2000,Track Excavators,Large / Medium,EROPS,Texas
25500.0,7,2007,Backhoe Loaders,unknown,OROPS,Texas
26000.0,5,2011,Backhoe Loaders,unknown,EROPS w AC,California
55000.0,7,2010,Track Excavators,Large / Medium,EROPS w AC,Louisiana
49500.0,3,1994,Track Type Tractors,unknown,OROPS,Pennsylvania
20000.0,31,2006,Wheel Loader,Medium,OROPS,California
95000.0,5,1998,Wheel Loader,Medium,EROPS w AC,Mississippi
6750.0,8,2008,Skid Steer Loaders,unknown,OROPS,Tennessee
12000.0,7,2011,Track Excavators,Mini,EROPS,Florida
42000.0,18,2006,Wheel Loader,Medium,EROPS,Ohio
11500.0,9,2010,Track Excavators,Mini,EROPS,Louisiana
92500.0,15,2011,Motor Graders,unknown,EROPS w AC,Texas
67500.0,5,2001,Wheel Loader,Medium,EROPS w AC,Tennessee
29000.0,4,1994,Backhoe Loaders,unknown,EROPS,Pennsylvania
32500.0,5,1999,Track Type Tractors,unknown,OROPS,Florida
11000.0,5,2009,Skid Steer Loaders,unknown,OROPS,California
61000.0,4,2009,Track Excavators,Small,EROPS w AC,Georgia
34000.0,23,2000,Motor Graders,unknown,EROPS,South Carolina
9000.0,5,2009,Skid Steer Loaders,unknown,OROPS,North Carolina
28000.0,8,1998,Track Type Tractors,unknown,OROPS,California
18000.0,9,2007,Wheel Loader,unknown,OROPS,Florida
19000.0,4,1999,Backhoe Loaders,unknown,EROPS,New Mexico
50000.0,7,2007,Track Type Tractors,Medium,OROPS,Mississippi
15000.0,2,2001,Skid Steer Loaders,unknown,OROPS,Tennessee
44000.0,12,2000,Track Type Tractors,Medium,OROPS,Maryland
29000.0,12,2005,Track Excavators,Large / Medium,EROPS,Maryland
25000.0,35,2009,Wheel Loader,Medium,OROPS,California
56000.0,4,2010,Track Type Tractors,Medium,OROPS,Florida
26000.0,22,2000,Wheel Loader,Medium,EROPS,Texas
39000.0,15,1992,Motor Graders,unknown,EROPS,California
36000.0,14,2011,Wheel Loader,Medium,EROPS w AC,Colorado
35000.0,6,2001,Track Excavators,Small,EROPS w AC,Georgia
34000.0,13,2011,Track Excavators,Small,EROPS w AC,North Carolina
13000.0,21,2000,Wheel Loader,unknown,OROPS,Maine
12500.0,5,2011,Skid Steer Loaders,unknown,OROPS,Connecticut
12500.0,23,1996,Wheel Loader,Medium,EROPS,Iowa
15000.0,3,2009,Skid Steer Loaders,unknown,EROPS w AC,California
66000.0,6,2010,Track Type Tractors,Medium,OROPS,Florida
46000.0,5,1993,Wheel Loader,Medium,EROPS,Pennsylvania
57500.0,4,2009,Track Excavators,Large / Medium,EROPS w AC,Connecticut
19000.0,36,2007,Track Type Tractors,Medium,OROPS,Nebraska
15000.0,3,2001,Skid Steer Loaders,unknown,OROPS,South Carolina
47000.0,11,2004,Wheel Loader,unknown,EROPS w AC,Colorado
40000.0,14,2005,Wheel Loader,Medium,EROPS w AC,California
32500.0,5,2002,Wheel Loader,Medium,EROPS,Pennsylvania
25000.0,11,2011,Track Type Tractors,Medium,OROPS,Louisiana
9500.0,9,2008,Skid Steer Loaders,unknown,OROPS,Maine
9000.0,6,2000,Track Excavators,Mini,EROPS,Texas
52000.0,10,1995,Wheel Loader,Medium,EROPS,North Carolina
45000.0,5,1999,Track Excavators,Small,EROPS,Pennsylvania
9500.0,2,1996,Skid Steer Loaders,unknown,OROPS,Delaware
63500.0,2,2009,Track Excavators,Large / Medium,EROPS w AC,Florida
17500.0,8,2010,Skid Steer Loaders,unknown,OROPS,Arizona
39000.0,16,2011,Track Excavators,Large / Medium,EROPS w AC,Iowa
130000.0,10,1997,Motor Graders,unknown,EROPS w AC,Colorado
18000.0,2,2007,Skid Steer Loaders,unknown,OROPS,Minnesota
16000.0,15,2002,Wheel Loader,unknown,EROPS,South Carolina
5500.0,5,2007,Skid Steer Loaders,unknown,OROPS,California
43000.0,25,1999,Motor Graders,unknown,EROPS,Washington
68000.0,4,2003,Track Type Tractors,Large,OROPS,Unspecified
76000.0,10,2001,Motor Graders,unknown,EROPS,Washington
35000.0,10,2009,Track Excavators,Large / Medium,EROPS w AC,Colorado
23000.0,2,2010,Track Excavators,Mini,EROPS,California
65000.0,3,1999,Track Type Tractors,Medium,OROPS,Georgia
21000.0,11,2007,Track Type Tractors,unknown,OROPS,Missouri
9000.0,20,2005,Track Type Tractors,Medium,OROPS,Texas
22000.0,6,2002,Track Type Tractors,unknown,OROPS,Maine
23000.0,8,2007,Backhoe Loaders,unknown,OROPS,Texas
34000.0,3,2008,Track Type Tractors,unknown,EROPS,North Carolina
23500.0,7,1998,Backhoe Loaders,unknown,EROPS,Indiana
120000.0,3,2008,Motor Graders,unknown,EROPS w AC,California
15000.0,14,2009,Backhoe Loaders,unknown,OROPS,California
65000.0,9,1995,Wheel Loader,Medium,OROPS,South Dakota
10500.0,24,1993,Track Type Tractors,unknown,OROPS,Texas
14000.0,7,2010,Track Excavators,Mini,EROPS,South Carolina
29000.0,3,2008,Track Excavators,Mini,EROPS,Iowa
22000.0,1,2002,Track Excavators,Mini,EROPS,New Jersey
15000.0,31,2010,Track Type Tractors,Medium,OROPS,Washington
14000.0,11,2010,Backhoe Loaders,unknown,OROPS,Texas
13000.0,9,2008,Skid Steer Loaders,unknown,OROPS,Florida
23500.0,5,2004,Backhoe Loaders,unknown,EROPS,Illinois
25000.0,7,2003,Motor Graders,unknown,OROPS,New Hampshire
11000.0,2,2009,Skid Steer Loaders,unknown,OROPS,New Jersey
11000.0,20,2004,Track Type Tractors,unknown,OROPS,Connecticut
14500.0,5,2010,Track Excavators,Mini,EROPS,Washington
10500.0,8,2004,Skid Steer Loaders,unknown,OROPS,Illinois
14000.0,6,2011,Skid Steer Loaders,unknown,OROPS,North Carolina
34000.0,11,2007,Track Type Tractors,Medium,EROPS,Maryland
31000.0,14,1994,Wheel Loader,Medium,EROPS,Indiana
8500.0,23,2008,Backhoe Loaders,unknown,EROPS,Virginia
35000.0,4,2007,Backhoe Loaders,unknown,OROPS,Georgia
46000.0,10,2009,Wheel Loader,Medium,EROPS w AC,Georgia
7750.0,6,2002,Track Excavators,Mini,EROPS,New Hampshire
32500.0,7,2011,Track Type Tractors,unknown,OROPS,Florida
9250.0,19,1997,Backhoe Loaders,unknown,OROPS,Florida
11500.0,13,1992,Wheel Loader,unknown,EROPS,New York
13750.0,16,2003,Track Type Tractors,unknown,unknown,Pennsylvania
15000.0,19,2006,Track Type Tractors,unknown,OROPS,Ohio
30000.0,13,2010,Track Type Tractors,Medium,OROPS,Minnesota
13500.0,33,2001,Wheel Loader,Medium,OROPS,Tennessee
20000.0,8,1995,Wheel Loader,unknown,OROPS,Maine
12000.0,27,1993,Track Type Tractors,Large,OROPS,Georgia
37500.0,5,2008,Backhoe Loaders,unknown,EROPS w AC,Maryland
12000.0,3,2000,Skid Steer Loaders,unknown,EROPS,Missouri
48000.0,11,2004,Wheel Loader,Medium,EROPS,Maine
28000.0,4,2009,Track Excavators,Mini,EROPS w AC,Florida
24000.0,6,2011,Backhoe Loaders,unknown,OROPS,Texas
34000.0,3,2007,Backhoe Loaders,unknown,OROPS,California
9000.0,19,1989,Motor Graders,unknown,EROPS,Montana
10000.0,16,2009,Track Type Tractors,unknown,OROPS,North Carolina
20000.0,24,2001,Wheel Loader,Medium,EROPS,Colorado
9500.0,2,2000,Skid Steer Loaders,unknown,OROPS,Tennessee
20000.0,11,2004,Backhoe Loaders,unknown,EROPS,Illinois
46000.0,12,1992,Track Excavators,Large / Medium,EROPS,Florida
34000.0,21,2006,Wheel Loader,unknown,EROPS w AC,California
24000.0,6,2004,Backhoe Loaders,unknown,OROPS,California
73000.0,5,2010,Wheel Loader,Large,EROPS w AC,California
17500.0,13,2011,Backhoe Loaders,unknown,OROPS,Tennessee
60000.0,5,2011,Track Type Tractors,Medium,EROPS w AC,Georgia
8000.0,26,2007,Track Type Tractors,unknown,OROPS,Mississippi
14000.0,8,2000,Backhoe Loaders,unknown,EROPS,Alabama
25500.0,4,2008,Backhoe Loaders,unknown,OROPS,Florida
11500.0,9,1991,Backhoe Loaders,unknown,OROPS,Delaware
16500.0,10,1996,Backhoe Loaders,unknown,EROPS,New Mexico
13500.0,16,2007,Backhoe Loaders,unknown,OROPS,Washington
13500.0,38,2008,Wheel Loader,unknown,OROPS,California
18500.0,9,2001,Backhoe Loaders,unknown,EROPS,Alabama
7250.0,6,2000,Skid Steer Loaders,unknown,OROPS,Iowa
12000.0,5,2007,Skid Steer Loaders,unknown,OROPS,Georgia
13000.0,24,2011,Motor Graders,unknown,OROPS,Florida
20000.0,7,2000,Track Excavators,Small,EROPS,Colorado
32500.0,4,2002,Wheel Loader,unknown,EROPS w AC,Florida
125000.0,4,1999,Track Type Tractors,Medium,EROPS w AC,Texas
20000.0,6,1994,Backhoe Loaders,unknown,OROPS,Arizona
16500.0,13,2010,Track Excavators,Large / Medium,EROPS w AC,Texas
14000.0,17,1990,Wheel Loader,Medium,EROPS,Tennessee
35000.0,14,1991,Track Type Tractors,Medium,OROPS,Kentucky
26000.0,7,1991,Motor Graders,unknown,EROPS,Arizona
28750.0,7,2002,Track Type Tractors,unknown,OROPS,Missouri
14000.0,10,1997,Backhoe Loaders,unknown,OROPS,Maryland
43500.0,9,2010,Motor Graders,unknown,EROPS,Louisiana
38000.0,8,2011,Wheel Loader,unknown,EROPS w AC,North Carolina
54000.0,2,2008,Track Type Tractors,unknown,OROPS,Washington
17000.0,0,2008,Skid Steer Loaders,unknown,OROPS,Minnesota
17000.0,7,2011,Skid Steer Loaders,unknown,OROPS,Nevada
87000.0,7,1996,Motor Graders,unknown,EROPS,Texas
13000.0,22,2006,Track Type Tractors,unknown,OROPS,Florida
9500.0,5,2004,Skid Steer Loaders,unknown,OROPS,Texas
22500.0,6,2010,Track Type Tractors,unknown,OROPS,Florida
13000.0,1,1996,Skid Steer Loaders,unknown,OROPS,Ohio
34000.0,22,2006,Motor Graders,unknown,EROPS,New Jersey
31000.0,8,2009,Track Excavators,Large / Medium,EROPS,Idaho
22000.0,10,2011,Track Type Tractors,unknown,OROPS,Georgia
15000.0,10,1994,Track Excavators,Small,EROPS,Florida
18500.0,17,2008,Track Excavators,Small,EROPS,California
7250.0,5,2004,Skid Steer Loaders,unknown,OROPS,Texas
74000.0,5,2001,Track Excavators,Large / Medium,EROPS w AC,Texas
95000.0,4,1999,Track Type Tractors,Large,EROPS w AC,Louisiana
27000.0,5,2002,Backhoe Loaders,unknown,EROPS w AC,Texas
11500.0,41,2006,Track Type Tractors,Large,EROPS,Wyoming
39000.0,3,2008,Track Type Tractors,unknown,OROPS,Texas
25000.0,10,1998,Track Excavators,Large / Medium,EROPS,Maine
10000.0,29,2009,Track Type Tractors,unknown,OROPS,Florida
11000.0,8,1993,Backhoe Loaders,unknown,OROPS,California
14500.0,10,1989,Track Type Tractors,unknown,OROPS,Florida
70000.0,10,1995,Track Type Tractors,Large,OROPS,Texas
29000.0,20,2006,Wheel Loader,Medium,OROPS,Alabama
20500.0,10,1999,Track Excavators,Small,EROPS,Arkansas
115000.0,4,2009,Track Type Tractors,Medium,EROPS w AC,Mississippi
19750.0,7,1996,Backhoe Loaders,unknown,OROPS,Virginia
25000.0,9,2008,Backhoe Loaders,unknown,OROPS,Georgia
30000.0,6,2011,Backhoe Loaders,unknown,OROPS,Florida
70000.0,4,2007,Track Excavators,Large / Medium,EROPS w AC,Florida
21000.0,3,2008,Backhoe Loaders,unknown,EROPS,Washington
14000.0,34,2007,Wheel Loader,unknown,OROPS,Arizona
27000.0,4,2002,Backhoe Loaders,unknown,OROPS,Washington
33000.0,9,2008,Track Excavators,Small,EROPS,Colorado
18000.0,6,2006,Track Type Tractors,unknown,OROPS,Idaho
24000.0,10,2007,Backhoe Loaders,unknown,EROPS,Indiana
18500.0,6,2004,Backhoe Loaders,unknown,OROPS,Texas
51000.0,4,2005,Wheel Loader,unknown,OROPS,Florida
38000.0,10,1991,Motor Graders,unknown,EROPS,Nevada
12500.0,6,2004,Skid Steer Loaders,unknown,OROPS,Texas
17500.0,13,2006,Backhoe Loaders,unknown,OROPS,Louisiana
8500.0,4,2000,Skid Steer Loaders,unknown,OROPS,Colorado
16500.0,11,2006,Backhoe Loaders,unknown,OROPS,Georgia
16000.0,13,2009,Wheel Loader,unknown,EROPS,Florida
29000.0,4,2008,Backhoe Loaders,unknown,OROPS,Minnesota
8000.0,5,2003,Skid Steer Loaders,unknown,OROPS,Texas
56000.0,5,2001,Track Type Tractors,Medium,OROPS,Washington
15000.0,16,2004,Track Type Tractors,unknown,OROPS,Oregon
35000.0,11,2008,Wheel Loader,Medium,EROPS w AC,Connecticut
67000.0,6,1989,Motor Graders,unknown,OROPS,Arizona
13500.0,10,2003,Backhoe Loaders,unknown,OROPS,Texas
105000.0,5,2008,Track Excavators,Large / Medium,EROPS w AC,Florida
72500.0,5,2010,Track Excavators,Large / Medium,EROPS w AC,Georgia
19500.0,7,1996,Backhoe Loaders,unknown,OROPS,Virginia
10500.0,12,2009,Backhoe Loaders,unknown,OROPS,California
107000.0,8,2009,Track Type Tractors,Large,EROPS w AC,Kentucky
26000.0,3,2002,Backhoe Loaders,unknown,OROPS,Texas
9500.0,15,2008,Track Type Tractors,Medium,OROPS,Georgia
6500.0,4,2000,Skid Steer Loaders,unknown,OROPS,Montana
26000.0,14,2011,Track Excavators,Large / Medium,EROPS,Washington
93500.0,8,2008,Wheel Loader,Medium,EROPS w AC,New Jersey
90000.0,3,2006,Wheel Loader,Medium,EROPS,Colorado
35000.0,8,2003,Track Type Tractors,Medium,OROPS,Maine
17500.0,9,2000,Track Excavators,Small,EROPS,New Jersey
10000.0,13,1992,Track Type Tractors,unknown,OROPS,Minnesota
6500.0,6,2009,Skid Steer Loaders,unknown,OROPS,Virginia
18000.0,14,2010,Backhoe Loaders,unknown,OROPS,Florida
42500.0,19,2011,Motor Graders,unknown,EROPS,Pennsylvania
8750.0,10,2008,Track Excavators,Mini,EROPS w AC,Idaho
19000.0,29,2005,Track Type Tractors,Medium,OROPS,Mississippi
15000.0,17,2011,Backhoe Loaders,unknown,EROPS w AC,Florida
16000.0,2,2002,Skid Steer Loaders,unknown,OROPS,Florida
23000.0,15,1994,Track Excavators,Small,EROPS,Maryland
22000.0,9,2010,Backhoe Loaders,unknown,OROPS,Texas
20000.0,12,2011,Wheel Loader,unknown,OROPS,Florida
34000.0,21,1994,Track Type Tractors,Large,OROPS,Minnesota
77000.0,8,2006,Track Excavators,Large / Medium,EROPS w AC,Florida
33000.0,6,2009,Backhoe Loaders,unknown,OROPS,Florida
25000.0,4,1998,Backhoe Loaders,unknown,OROPS,South Carolina
42000.0,7,1997,Track Type Tractors,unknown,OROPS,Illinois
70000.0,3,2000,Wheel Loader,unknown,EROPS,Texas
95000.0,16,2008,Motor Graders,unknown,EROPS,Arkansas
15000.0,22,2007,Wheel Loader,unknown,OROPS,Arizona
21000.0,9,1999,Track Excavators,Small,EROPS,Mississippi
15500.0,12,2008,Backhoe Loaders,unknown,EROPS,Delaware
40000.0,14,1997,Wheel Loader,Medium,EROPS,Georgia
122500.0,10,2006,Motor Graders,unknown,EROPS w AC,Arizona
8500.0,5,2008,Skid Steer Loaders,unknown,OROPS,Pennsylvania
15500.0,4,2011,Skid Steer Loaders,unknown,OROPS,Texas
12500.0,4,2006,Skid Steer Loaders,unknown,OROPS,Indiana
19000.0,17,2004,Backhoe Loaders,unknown,OROPS,Hawaii
35000.0,13,2010,Wheel Loader,Medium,EROPS w AC,Arizona
9500.0,7,2011,Skid Steer Loaders,unknown,OROPS,Tennessee
24000.0,11,2006,Backhoe Loaders,unknown,OROPS,Texas
9750.0,8,2003,Skid Steer Loaders,unknown,OROPS,Maine
10000.0,8,1989,Backhoe Loaders,unknown,OROPS,Texas
38000.0,6,2000,Track Excavators,Small,EROPS,Missouri
32500.0,5,2010,Track Excavators,Small,EROPS,Pennsylvania
92000.0,4,2011,Track Excavators,Large / Medium,EROPS w AC,Georgia
29000.0,9,2007,Backhoe Loaders,unknown,EROPS,New York
77000.0,3,2011,Track Type Tractors,unknown,EROPS w AC,Michigan
17000.0,9,2010,Track Excavators,Small,EROPS,New York
53500.0,6,2010,Wheel Loader,Medium,EROPS w AC,Ohio
105000.0,5,2011,Track Excavators,Large / Medium,EROPS w AC,Alabama
14500.0,6,2010,Wheel Loader,Compact,OROPS,Florida
13000.0,5,2004,Skid Steer Loaders,unknown,OROPS,Illinois
15000.0,17,2002,Backhoe Loaders,unknown,OROPS,Alabama
16000.0,9,1997,Backhoe Loaders,unknown,OROPS,South Carolina
24000.0,8,2000,Track Excavators,Small,EROPS w AC,Georgia
47000.0,4,1991,Track Excavators,Small,EROPS w AC,Washington
32500.0,6,2011,Track Type Tractors,unknown,OROPS,California
67000.0,8,2010,Motor Graders,unknown,EROPS w AC,Tennessee
14500.0,11,2009,Backhoe Loaders,unknown,OROPS,California
22500.0,3,2008,Backhoe Loaders,unknown,EROPS,South Carolina
24000.0,13,1994,Track Excavators,Large / Medium,EROPS,Texas
41000.0,5,2011,Track Type Tractors,unknown,OROPS,Texas
70000.0,5,2008,Track Type Tractors,Medium,EROPS w AC,Pennsylvania
7000.0,13,2008,Skid Steer Loaders,unknown,OROPS,Maryland
105000.0,3,2005,Track Excavators,Large / Medium,EROPS w AC,Florida
67500.0,13,2009,Wheel Loader,Medium,EROPS w AC,Texas
19000.0,15,2005,Backhoe Loaders,unknown,EROPS,Illinois
130000.0,3,2008,Motor Graders,unknown,EROPS w AC,Tennessee
26000.0,13,2007,Track Excavators,Large / Medium,EROPS w AC,Washington
23000.0,1,2006,Wheel Loader,Compact,EROPS,Mississippi
27500.0,4,2002,Backhoe Loaders,unknown,EROPS,Colorado
18000.0,8,2007,Track Type Tractors,unknown,OROPS,Texas
32000.0,33,2011,Track Type Tractors,Large,EROPS w AC,Washington
26000.0,8,2009,Wheel Loader,Medium,EROPS w AC,Georgia
47000.0,6,2001,Track Excavators,Large / Medium,EROPS,Georgia
33000.0,6,2009,Track Excavators,Small,EROPS w AC,Florida
10500.0,5,2002,Skid Steer Loaders,unknown,OROPS,California
16000.0,16,2006,Track Type Tractors,unknown,EROPS,North Carolina
20000.0,6,2003,Backhoe Loaders,unknown,OROPS,Nevada
20000.0,37,2010,Track Type Tractors,Large,OROPS,California
38000.0,2,2001,Backhoe Loaders,unknown,EROPS,Illinois
14000.0,4,2002,Backhoe Loaders,unknown,OROPS,Texas
13500.0,4,2007,Skid Steer Loaders,unknown,OROPS,Pennsylvania
56000.0,4,2002,Track Type Tractors,Medium,OROPS,Mississippi
20000.0,11,2001,Motor Graders,unknown,EROPS,Texas
70000.0,13,2000,Track Type Tractors,Large,EROPS w AC,Washington
24000.0,31,2006,Track Type Tractors,Large,OROPS,Minnesota
7000.0,4,1999,Skid Steer Loaders,unknown,OROPS,Texas
12000.0,18,2010,Track Excavators,Mini,EROPS,Connecticut
14250.0,35,1997,Track Type Tractors,Large,OROPS,Kansas
30000.0,4,2000,Track Excavators,Small,EROPS,Alabama
8000.0,33,2011,Motor Graders,unknown,EROPS,South Carolina
27000.0,4,2006,Wheel Loader,Compact,EROPS,Georgia
11000.0,9,2007,Track Excavators,Mini,EROPS,Texas
37000.0,12,1991,Track Type Tractors,Medium,OROPS,Florida
13000.0,21,2000,Track Excavators,Large / Medium,EROPS,Washington
8000.0,4,2006,Skid Steer Loaders,unknown,OROPS,New York
35000.0,11,2009,Track Type Tractors,Medium,OROPS,Virginia
60000.0,10,1991,Track Type Tractors,Large,EROPS,Nevada
9250.0,13,2009,Backhoe Loaders,unknown,OROPS,Florida
20000.0,13,2007,Track Type Tractors,unknown,OROPS,Tennessee
57000.0,10,1992,Wheel Loader,Medium,EROPS w AC,Washington
12500.0,5,2009,Track Excavators,Mini,EROPS,California
7500.0,19,2009,Backhoe Loaders,unknown,EROPS,Massachusetts
65000.0,4,1999,Track Excavators,Large / Medium,EROPS,Louisiana
